replica,network,population,sigma,true_model,net_size,colab_cond,RR,TAT
9,Lattice,Mave,0.8,2,484,NOLAB,0.3197466262737538,0.10709510874800131
10,Lattice,Mave,0.8,2,484,NOLAB,0.3195234226915787,0.07626888256500616
11,Lattice,Mave,0.8,2,484,NOLAB,0.3203357703763878,0.09297847726057916
12,Lattice,Mave,0.8,2,484,NOLAB,0.31399317406143346,0.0949585437090174
13,Lattice,Mave,0.8,2,484,NOLAB,0.3126670229823624,0.0940831515561154
14,Lattice,Mave,0.8,2,484,NOLAB,0.3012609649122807,0.08402562472492543
15,Lattice,Mave,0.8,2,484,NOLAB,0.32625786163522014,0.08920240316867885
16,Lattice,Mave,0.8,2,484,NOLAB,0.3079416531604538,0.0832585926162587
17,Lattice,Mave,0.8,2,484,NOLAB,0.31519337016574583,0.10793004036133
18,Lattice,Mave,0.8,2,484,NOLAB,0.323735199138859,0.11569272200376633
19,Lattice,Mave,0.8,2,484,NOLAB,0.2970270981320705,0.07609046865293294
20,Lattice,Mave,0.8,2,484,NOLAB,0.3466146558930064,0.10765906280191397
21,Lattice,Mave,0.8,2,484,NOLAB,0.3225225225225225,0.08484358637979159
22,Lattice,Mave,0.8,2,484,NOLAB,0.3013734812466984,0.06951768519220564
23,Lattice,Mave,0.8,2,484,NOLAB,0.3150871459694989,0.07303672900443994
24,Lattice,Mave,0.8,2,484,NOLAB,0.31667116995406647,0.08529601893566449
25,Lattice,Mave,0.8,2,484,NOLAB,0.3339522546419098,0.11320360595938753
26,Lattice,Mave,0.8,2,484,NOLAB,0.3125171939477304,0.10060106860739838
27,Lattice,Mave,0.8,2,484,NOLAB,0.32741935483870965,0.11362526845514555
28,Lattice,Mave,0.8,2,484,NOLAB,0.3396478121664888,0.11528738060358613
29,Lattice,Mave,0.8,2,484,NOLAB,0.3070908600700998,0.06931595619983086
30,Lattice,Mave,0.8,2,484,NOLAB,0.3274666666666667,0.10184097966032589
31,Lattice,Mave,0.8,2,484,NOLAB,0.32561345464571273,0.09524803025163439
32,Lattice,Mave,0.8,2,484,NOLAB,0.3073639274279616,0.0816187475836303
33,Lattice,Mave,0.8,2,484,NOLAB,0.337696335078534,0.08726291799561814
34,Lattice,Mave,0.8,2,484,NOLAB,0.30935448577680524,0.07252307473719301
35,Lattice,Mave,0.8,2,484,NOLAB,0.30385126162018594,0.06827059294063119
36,Lattice,Mave,0.8,2,484,NOLAB,0.3005920344456405,0.08936104177272444
37,Lattice,Mave,0.8,2,484,NOLAB,0.31267824734249416,0.09144108187925688
38,Lattice,Mave,0.8,2,484,NOLAB,0.3224043715846995,0.09055777139432515
39,Lattice,Mave,0.8,2,484,NOLAB,0.33298969072164947,0.0972945346929341
40,Lattice,Mave,0.8,2,484,NOLAB,0.3071986607142857,0.07654124819330688
41,Lattice,Mave,0.8,2,484,NOLAB,0.3276955602536998,0.0771165040232837
42,Lattice,Mave,0.8,2,484,NOLAB,0.330028698147665,0.11343809745389806
43,Lattice,Mave,0.8,2,484,NOLAB,0.31123998895332783,0.07023287606226089
44,Lattice,Mave,0.8,2,484,NOLAB,0.3142857142857143,0.0963228371168532
45,Lattice,Mave,0.8,2,484,NOLAB,0.31803713527851457,0.08085135922068006
46,Lattice,Mave,0.8,2,484,NOLAB,0.34415757253127494,0.1081596033689178
47,Lattice,Mave,0.8,2,484,NOLAB,0.3274219163578613,0.09017816304964986
48,Lattice,Mave,0.8,2,484,NOLAB,0.32133188955062264,0.10004999990347509
49,Lattice,Mave,0.8,2,484,NOLAB,0.33736234219715283,0.10052436041198608
50,Lattice,Mave,0.8,2,484,NOLAB,0.32794156013566395,0.09260166608775973
1,Lattice,Mave,0.8,7,484,COLAB,0.386040357260999,0.023108529549352885
2,Lattice,Mave,0.8,7,484,COLAB,0.3853181076672104,0.019662770548568263
3,Lattice,Mave,0.8,7,484,COLAB,0.39474527395065684,0.029472062091692564
4,Lattice,Mave,0.8,7,484,COLAB,0.3848077524226321,0.024331541236124257
5,Lattice,Mave,0.8,7,484,COLAB,0.36866208701341185,0.02198785398292873
6,Lattice,Mave,0.8,7,484,COLAB,0.3730081300813008,0.022452098091302643
7,Lattice,Mave,0.8,7,484,COLAB,0.3944515306122449,0.015702633354176744
8,Lattice,Mave,0.8,7,484,COLAB,0.3844028246852932,0.02430492950128016
9,Lattice,Mave,0.8,7,484,COLAB,0.35151710781149126,0.017182338492068294
10,Lattice,Mave,0.8,7,484,COLAB,0.372809863724854,0.020637373294092744
11,Lattice,Mave,0.8,7,484,COLAB,0.411090458488228,0.022439506327724373
12,Lattice,Mave,0.8,7,484,COLAB,0.38471544715447153,0.023170011806375443
13,Lattice,Mave,0.8,7,484,COLAB,0.39067770622508435,0.022439440380428635
14,Lattice,Mave,0.8,7,484,COLAB,0.36181702668360866,0.026612637778113856
15,Lattice,Mave,0.8,7,484,COLAB,0.3504356243949661,0.018753112967541632
16,Lattice,Mave,0.8,7,484,COLAB,0.38404825737265413,0.025401787075722
17,Lattice,Mave,0.8,7,484,COLAB,0.3647172236503856,0.016244428285981154
18,Lattice,Mave,0.8,7,484,COLAB,0.36648369389732,0.01752733710246086
19,Lattice,Mave,0.8,7,484,COLAB,0.3849005729693293,0.02343722943722944
20,Lattice,Mave,0.8,7,484,COLAB,0.39063462723351816,0.02432048589602188
21,Lattice,Mave,0.8,7,484,COLAB,0.3838416612589228,0.018009394137582492
22,Lattice,Mave,0.8,7,484,COLAB,0.38649281176863926,0.026922234009439657
23,Lattice,Mave,0.8,7,484,COLAB,0.37946979038224415,0.01813503525148563
24,Lattice,Mave,0.8,7,484,COLAB,0.37383177570093457,0.016683768742951174
25,Lattice,Mave,0.8,7,484,COLAB,0.4005287508261732,0.0199409021653816
26,Lattice,Mave,0.8,7,484,COLAB,0.37262479871175525,0.024482964099972235
27,Lattice,Mave,0.8,7,484,COLAB,0.3856865284974093,0.02143090107180688
28,Lattice,Mave,0.8,7,484,COLAB,0.38620470438652255,0.023375169725164475
29,Lattice,Mave,0.8,7,484,COLAB,0.4034387473134787,0.015959560910983536
30,Lattice,Mave,0.8,7,484,COLAB,0.3811307901907357,0.027914541937752772
31,Lattice,Mave,0.8,7,484,COLAB,0.37286496938446667,0.024215806366582427
32,Lattice,Mave,0.8,7,484,COLAB,0.35732984293193715,0.02862495080676899
33,Lattice,Mave,0.8,7,484,COLAB,0.3576947842884739,0.02024051543983484
34,Lattice,Mave,0.8,7,484,COLAB,0.3844028246852932,0.02430492950128016
35,Lattice,Mave,0.8,7,484,COLAB,0.381294964028777,0.024585163306891564
36,Lattice,Mave,0.8,7,484,COLAB,0.356243949661181,0.02010285143988936
37,Lattice,Mave,0.8,7,484,COLAB,0.384312438464063,0.020409329059498986
38,Lattice,Mave,0.8,7,484,COLAB,0.37358734258960286,0.02016579089278772
39,Lattice,Mave,0.8,7,484,COLAB,0.3756870352408665,0.02815510296366374
40,Lattice,Mave,0.8,7,484,COLAB,0.36310975609756097,0.018354631939479282
41,Lattice,Mave,0.8,7,484,COLAB,0.37487570434206163,0.01244332660422941
42,Lattice,Mave,0.8,7,484,COLAB,0.36659008861174924,0.02000070899904748
43,Lattice,Mave,0.8,7,484,COLAB,0.38488632724943966,0.015526409020664213
44,Lattice,Mave,0.8,7,484,COLAB,0.36342894393741854,0.018316439657903076
45,Lattice,Mave,0.8,7,484,COLAB,0.3766062602965404,0.021834817305643045
46,Lattice,Mave,0.8,7,484,COLAB,0.3638157894736842,0.024020637811084655
47,Lattice,Mave,0.8,7,484,COLAB,0.41134289439374183,0.012686074878024499
48,Lattice,Mave,0.8,7,484,COLAB,0.39090035245113747,0.019232637644901355
49,Lattice,Mave,0.8,7,484,COLAB,0.37103791174642636,0.016782441231136105
50,Lattice,Mave,0.8,7,484,COLAB,0.3643483709273183,0.0184981066469045
1,Lattice,Mave,0.8,7,484,NOLAB,0.3409090909090909,0.014769796247464924
2,Lattice,Mave,0.8,7,484,NOLAB,0.31150159744408945,0.006733989255065714
3,Lattice,Mave,0.8,7,484,NOLAB,0.32137161084529503,0.010748234320669037
4,Lattice,Mave,0.8,7,484,NOLAB,0.3066453162530024,0.012847255052166651
5,Lattice,Mave,0.8,7,484,NOLAB,0.3293478260869565,0.01990037798705875
6,Lattice,Mave,0.8,7,484,NOLAB,0.3145330535152151,0.01596071883650424
7,Lattice,Mave,0.8,7,484,NOLAB,0.30892324382967185,0.014111183409180186
8,Lattice,Mave,0.8,7,484,NOLAB,0.3024967148488831,0.017186800727988786
9,Lattice,Mave,0.8,7,484,NOLAB,0.3096189714894751,0.016100470710783108
10,Lattice,Mave,0.8,7,484,NOLAB,0.32914102221032915,0.015114739629302739
11,Lattice,Mave,0.8,7,484,NOLAB,0.3142857142857143,0.01503806729897211
12,Lattice,Mave,0.8,7,484,NOLAB,0.3260813923726644,0.02391749483867287
13,Lattice,Mave,0.8,7,484,NOLAB,0.31623257037621677,0.014004932654091225
14,Lattice,Mave,0.8,7,484,NOLAB,0.33243895894821573,0.014587558416365404
15,Lattice,Mave,0.8,7,484,NOLAB,0.31562167906482463,0.01419116729538016
16,Lattice,Mave,0.8,7,484,NOLAB,0.34416775884665796,0.014407343724000227
17,Lattice,Mave,0.8,7,484,NOLAB,0.30435967302452316,0.014007105005056001
18,Lattice,Mave,0.8,7,484,NOLAB,0.32388663967611336,0.018527953330092373
19,Lattice,Mave,0.8,7,484,NOLAB,0.29771190847633905,0.012815371779617021
20,Lattice,Mave,0.8,7,484,NOLAB,0.3035050451407329,0.014577946471259772
21,Lattice,Mave,0.8,7,484,NOLAB,0.3203416978109984,0.012398630593228878
22,Lattice,Mave,0.8,7,484,NOLAB,0.32061473237943827,0.015438965066026183
23,Lattice,Mave,0.8,7,484,NOLAB,0.32558139534883723,0.013557470440972436
24,Lattice,Mave,0.8,7,484,NOLAB,0.3324524312896406,0.013148276959715169
25,Lattice,Mave,0.8,7,484,NOLAB,0.30494357872111766,0.020617591327722208
26,Lattice,Mave,0.8,7,484,NOLAB,0.31939477303988995,0.016484692479795452
27,Lattice,Mave,0.8,7,484,NOLAB,0.3225718194254446,0.013436435434839064
28,Lattice,Mave,0.8,7,484,NOLAB,0.31695938529088913,0.012807809074042843
29,Lattice,Mave,0.8,7,484,NOLAB,0.31089655172413794,0.021132742713848327
30,Lattice,Mave,0.8,7,484,NOLAB,0.3135504201680672,0.014248669198546582
31,Lattice,Mave,0.8,7,484,NOLAB,0.302475780409042,0.01578571171263407
32,Lattice,Mave,0.8,7,484,NOLAB,0.31809575331349743,0.012451191482363922
33,Lattice,Mave,0.8,7,484,NOLAB,0.3136561479869423,0.012549652127298873
34,Lattice,Mave,0.8,7,484,NOLAB,0.3024967148488831,0.017186800727988786
35,Lattice,Mave,0.8,7,484,NOLAB,0.31796723132463206,0.013095770539620808
36,Lattice,Mave,0.8,7,484,NOLAB,0.3107890499194847,0.019193644549499556
37,Lattice,Mave,0.8,7,484,NOLAB,0.3280437756497948,0.011495688747858146
38,Lattice,Mave,0.8,7,484,NOLAB,0.3198282801180574,0.014210199124667523
39,Lattice,Mave,0.8,7,484,NOLAB,0.3230435959924181,0.018749176088830307
40,Lattice,Mave,0.8,7,484,NOLAB,0.3186726362918093,0.01841516540720762
41,Lattice,Mave,0.8,7,484,NOLAB,0.3183749336165693,0.017185030392149154
42,Lattice,Mave,0.8,7,484,NOLAB,0.3146303093864709,0.01932983394859188
43,Lattice,Mave,0.8,7,484,NOLAB,0.3194680249009621,0.009751854797499532
44,Lattice,Mave,0.8,7,484,NOLAB,0.3050348152115694,0.014974608724608726
45,Lattice,Mave,0.8,7,484,NOLAB,0.3096336499321574,0.014173721736070894
46,Lattice,Mave,0.8,7,484,NOLAB,0.32141911570029125,0.013499316658022365
47,Lattice,Mave,0.8,7,484,NOLAB,0.30956284153005464,0.017869135236842162
48,Lattice,Mave,0.8,7,484,NOLAB,0.3187702265372168,0.013666282933517739
49,Lattice,Mave,0.8,7,484,NOLAB,0.31269757639620654,0.013784850204131834
50,Lattice,Mave,0.8,7,484,NOLAB,0.32607512248230813,0.01186479888645608
1,Lattice,Tess,0.2,13,413,COLAB,0.6434316353887399,0.7730148632361564
2,Lattice,Tess,0.2,13,413,COLAB,0.6792763157894737,0.8605326876513317
3,Lattice,Tess,0.2,13,413,COLAB,0.6889204545454546,0.8313180175610164
4,Lattice,Tess,0.2,13,413,COLAB,0.6597633136094675,0.8234792870487381
5,Lattice,Tess,0.2,13,413,COLAB,0.6557632398753894,0.8327730364516089
6,Lattice,Tess,0.2,13,413,COLAB,0.6912928759894459,0.8027169696685218
7,Lattice,Tess,0.2,13,413,COLAB,0.6860119047619048,0.8000332183666425
8,Lattice,Tess,0.2,13,413,COLAB,0.6316614420062696,0.8653437546829034
9,Lattice,Tess,0.2,13,413,COLAB,0.6238938053097345,0.8404611808862309
10,Lattice,Tess,0.2,13,413,COLAB,0.65625,0.8474905420889897
11,Lattice,Tess,0.2,13,413,COLAB,0.6291291291291291,0.8276164909921692
12,Lattice,Tess,0.2,13,413,COLAB,0.6588785046728972,0.8174966193999768
13,Lattice,Tess,0.2,13,413,COLAB,0.6277602523659306,0.8383521752812126
14,Lattice,Tess,0.2,13,413,COLAB,0.691717791411043,0.8150982417565383
15,Lattice,Tess,0.2,13,413,COLAB,0.6705107084019769,0.8384799938085288
16,Lattice,Tess,0.2,13,413,COLAB,0.6797829036635007,0.8303017455191609
17,Lattice,Tess,0.2,13,413,COLAB,0.6775320139697323,0.7514934450091587
18,Lattice,Tess,0.2,13,413,COLAB,0.6741379310344827,0.8358677876693174
19,Lattice,Tess,0.2,13,413,COLAB,0.680577849117175,0.814255136600641
20,Lattice,Tess,0.2,13,413,COLAB,0.6590909090909091,0.8552780056121378
21,Lattice,Tess,0.2,13,413,COLAB,0.7145085803432137,0.8011323328354386
22,Lattice,Tess,0.2,13,413,COLAB,0.6602870813397129,0.8417027718190981
23,Lattice,Tess,0.2,13,413,COLAB,0.6539855072463768,0.8459935684677907
24,Lattice,Tess,0.2,13,413,COLAB,0.6242274412855378,0.7883785756069104
25,Lattice,Tess,0.2,13,413,COLAB,0.6180645161290322,0.8149538691211854
26,Lattice,Tess,0.2,13,413,COLAB,0.6934749620637329,0.820239455048715
27,Lattice,Tess,0.2,13,413,COLAB,0.706766917293233,0.8585017280008056
28,Lattice,Tess,0.2,13,413,COLAB,0.7040133779264214,0.8296464932986723
29,Lattice,Tess,0.2,13,413,COLAB,0.7044728434504792,0.8220544715061165
30,Lattice,Tess,0.2,13,413,COLAB,0.6714490674318508,0.7859389192374296
31,Lattice,Tess,0.2,13,413,COLAB,0.6853055916775033,0.7743599165293313
32,Lattice,Tess,0.2,13,413,COLAB,0.7182835820895522,0.8697931562378601
33,Lattice,Tess,0.2,13,413,COLAB,0.6842105263157895,0.8310233177627592
34,Lattice,Tess,0.2,13,413,COLAB,0.6316614420062696,0.8653437546829034
35,Lattice,Tess,0.2,13,413,COLAB,0.6350974930362117,0.7922547027854057
36,Lattice,Tess,0.2,13,413,COLAB,0.656969696969697,0.7640285022483569
37,Lattice,Tess,0.2,13,413,COLAB,0.7005347593582888,0.8669123422977709
38,Lattice,Tess,0.2,13,413,COLAB,0.6760961810466761,0.8150823239134051
39,Lattice,Tess,0.2,13,413,COLAB,0.6435786435786436,0.8225116857220546
40,Lattice,Tess,0.2,13,413,COLAB,0.6650062266500623,0.8026637177888113
41,Lattice,Tess,0.2,13,413,COLAB,0.7018544935805991,0.8290694878700372
42,Lattice,Tess,0.2,13,413,COLAB,0.6726973684210527,0.8277078930227317
43,Lattice,Tess,0.2,13,413,COLAB,0.7163531114327062,0.8392366354712004
44,Lattice,Tess,0.2,13,413,COLAB,0.6459802538787024,0.7912634050031088
45,Lattice,Tess,0.2,13,413,COLAB,0.6476761619190404,0.8472601091036842
46,Lattice,Tess,0.2,13,413,COLAB,0.662771285475793,0.8421833877250237
47,Lattice,Tess,0.2,13,413,COLAB,0.6865671641791045,0.7881412067616976
48,Lattice,Tess,0.2,13,413,COLAB,0.6774193548387096,0.8006025338864886
49,Lattice,Tess,0.2,13,413,COLAB,0.7365853658536585,0.8243735663310819
50,Lattice,Tess,0.2,13,413,COLAB,0.6915760869565217,0.8293305551274034
1,Lattice,Tess,0.2,13,413,NOLAB,0.6110444177671068,0.8738112535191013
2,Lattice,Tess,0.2,13,413,NOLAB,0.618437900128041,0.906210312901605
3,Lattice,Tess,0.2,13,413,NOLAB,0.6108870967741935,0.8646090438473579
4,Lattice,Tess,0.2,13,413,NOLAB,0.6363636363636364,0.8625635046608939
5,Lattice,Tess,0.2,13,413,NOLAB,0.6055363321799307,0.8991997849509821
6,Lattice,Tess,0.2,13,413,NOLAB,0.6387959866220736,0.8795447723156454
7,Lattice,Tess,0.2,13,413,NOLAB,0.6044642857142857,0.8361563109633667
8,Lattice,Tess,0.2,13,413,NOLAB,0.6425806451612903,0.9017201294824779
9,Lattice,Tess,0.2,13,413,NOLAB,0.6532356532356532,0.8734326891899362
10,Lattice,Tess,0.2,13,413,NOLAB,0.6626506024096386,0.8884776767781448
11,Lattice,Tess,0.2,13,413,NOLAB,0.582216808769793,0.907269339757631
12,Lattice,Tess,0.2,13,413,NOLAB,0.6174418604651163,0.8793099764452341
13,Lattice,Tess,0.2,13,413,NOLAB,0.6221959858323495,0.8780884718985364
14,Lattice,Tess,0.2,13,413,NOLAB,0.6544202066590127,0.8873561110022952
15,Lattice,Tess,0.2,13,413,NOLAB,0.6036772216547498,0.8684015624090424
16,Lattice,Tess,0.2,13,413,NOLAB,0.6086956521739131,0.9162470373992757
17,Lattice,Tess,0.2,13,413,NOLAB,0.5739219712525667,0.8767720962564659
18,Lattice,Tess,0.2,13,413,NOLAB,0.6032085561497326,0.8852028067234776
19,Lattice,Tess,0.2,13,413,NOLAB,0.6762048192771084,0.9138190077500172
20,Lattice,Tess,0.2,13,413,NOLAB,0.6447811447811448,0.9185418943053596
21,Lattice,Tess,0.2,13,413,NOLAB,0.6394984326018809,0.869870332534401
22,Lattice,Tess,0.2,13,413,NOLAB,0.5607763023493361,0.8723895004629401
23,Lattice,Tess,0.2,13,413,NOLAB,0.6202404809619239,0.8739959612366193
24,Lattice,Tess,0.2,13,413,NOLAB,0.657051282051282,0.8863171878193338
25,Lattice,Tess,0.2,13,413,NOLAB,0.6122448979591837,0.8802621391599367
26,Lattice,Tess,0.2,13,413,NOLAB,0.625832223701731,0.8863306855569674
27,Lattice,Tess,0.2,13,413,NOLAB,0.6313065976714101,0.904275979716481
28,Lattice,Tess,0.2,13,413,NOLAB,0.5891304347826087,0.8657122638307467
29,Lattice,Tess,0.2,13,413,NOLAB,0.6653333333333333,0.8952377940804452
30,Lattice,Tess,0.2,13,413,NOLAB,0.5974770642201835,0.8835769572910025
31,Lattice,Tess,0.2,13,413,NOLAB,0.656497175141243,0.8558144626303025
32,Lattice,Tess,0.2,13,413,NOLAB,0.657465495608532,0.8763490060315888
33,Lattice,Tess,0.2,13,413,NOLAB,0.5822002472187886,0.8956907641984332
34,Lattice,Tess,0.2,13,413,NOLAB,0.6425806451612903,0.9017201294824779
35,Lattice,Tess,0.2,13,413,NOLAB,0.6438923395445134,0.8488318906193671
36,Lattice,Tess,0.2,13,413,NOLAB,0.5881278538812785,0.8382934682062964
37,Lattice,Tess,0.2,13,413,NOLAB,0.6114352392065344,0.9066653521859332
38,Lattice,Tess,0.2,13,413,NOLAB,0.6625,0.8965955128026599
39,Lattice,Tess,0.2,13,413,NOLAB,0.6526610644257703,0.9068741052009976
40,Lattice,Tess,0.2,13,413,NOLAB,0.6568181818181819,0.8775406687437097
41,Lattice,Tess,0.2,13,413,NOLAB,0.6470588235294118,0.9045293545240908
42,Lattice,Tess,0.2,13,413,NOLAB,0.6117478510028653,0.9108722001019791
43,Lattice,Tess,0.2,13,413,NOLAB,0.6142241379310345,0.8824441635401791
44,Lattice,Tess,0.2,13,413,NOLAB,0.6427829698857737,0.8681748187531056
45,Lattice,Tess,0.2,13,413,NOLAB,0.6135508155583438,0.9047727326652799
46,Lattice,Tess,0.2,13,413,NOLAB,0.6396989651928504,0.8493000884679822
47,Lattice,Tess,0.2,13,413,NOLAB,0.6415730337078651,0.8701847546487768
48,Lattice,Tess,0.2,13,413,NOLAB,0.6533192834562698,0.8739870270642282
49,Lattice,Tess,0.2,13,413,NOLAB,0.5897727272727272,0.8647851179978844
50,Lattice,Tess,0.2,13,413,NOLAB,0.6659142212189616,0.8673118900873138
1,Lattice,Tess,0.2,2,413,COLAB,0.34130213631739575,0.8497212203099781
2,Lattice,Tess,0.2,2,413,COLAB,0.3336998350742166,0.8441645740824691
3,Lattice,Tess,0.2,2,413,COLAB,0.3542398394380331,0.8220989610632835
4,Lattice,Tess,0.2,2,413,COLAB,0.33399503722084367,0.8383389032612465
5,Lattice,Tess,0.2,2,413,COLAB,0.33692307692307694,0.8365965427684959
6,Lattice,Tess,0.2,2,413,COLAB,0.3404365904365904,0.8318526724141706
7,Lattice,Tess,0.2,2,413,COLAB,0.33799171842650105,0.8091530324919025
8,Lattice,Tess,0.2,2,413,COLAB,0.32150313152400833,0.8490565709695778
9,Lattice,Tess,0.2,2,413,COLAB,0.3212669683257919,0.8507380096363147
10,Lattice,Tess,0.2,2,413,COLAB,0.32801320858558064,0.836661524194231
11,Lattice,Tess,0.2,2,413,COLAB,0.36006372809346787,0.8252596693965244
12,Lattice,Tess,0.2,2,413,COLAB,0.3650952858575727,0.8356009453479754
13,Lattice,Tess,0.2,2,413,COLAB,0.33535353535353535,0.8373886145761594
14,Lattice,Tess,0.2,2,413,COLAB,0.3422857142857143,0.8466072869825896
15,Lattice,Tess,0.2,2,413,COLAB,0.325,0.8424797532599995
16,Lattice,Tess,0.2,2,413,COLAB,0.3326191751472951,0.864092772015929
17,Lattice,Tess,0.2,2,413,COLAB,0.3227744401966139,0.8587229980500766
18,Lattice,Tess,0.2,2,413,COLAB,0.3288983501862693,0.8536069984058288
19,Lattice,Tess,0.2,2,413,COLAB,0.3466068424004487,0.8448032558340489
20,Lattice,Tess,0.2,2,413,COLAB,0.329385222786238,0.838347793580481
21,Lattice,Tess,0.2,2,413,COLAB,0.36886102403343785,0.8273564206297671
22,Lattice,Tess,0.2,2,413,COLAB,0.34195250659630605,0.827408587979281
23,Lattice,Tess,0.2,2,413,COLAB,0.3122594832325454,0.8506490539931995
24,Lattice,Tess,0.2,2,413,COLAB,0.3192771084337349,0.8328521722748146
25,Lattice,Tess,0.2,2,413,COLAB,0.3275159976730657,0.8580383701662974
26,Lattice,Tess,0.2,2,413,COLAB,0.3572481572481572,0.8223051441643519
27,Lattice,Tess,0.2,2,413,COLAB,0.35136707388016286,0.825010822737003
28,Lattice,Tess,0.2,2,413,COLAB,0.328517924023542,0.8475258672899268
29,Lattice,Tess,0.2,2,413,COLAB,0.32650802434975096,0.8582793653138174
30,Lattice,Tess,0.2,2,413,COLAB,0.35149572649572647,0.8577590279118822
31,Lattice,Tess,0.2,2,413,COLAB,0.36012526096033404,0.8453503167659266
32,Lattice,Tess,0.2,2,413,COLAB,0.35082604470359574,0.8171275001165269
33,Lattice,Tess,0.2,2,413,COLAB,0.34269340974212037,0.8349749099988782
34,Lattice,Tess,0.2,2,413,COLAB,0.32150313152400833,0.8490565709695778
35,Lattice,Tess,0.2,2,413,COLAB,0.3320610687022901,0.8506639193189769
36,Lattice,Tess,0.2,2,413,COLAB,0.3386515697375193,0.8286149037265474
37,Lattice,Tess,0.2,2,413,COLAB,0.35049921177088805,0.8409541357935958
38,Lattice,Tess,0.2,2,413,COLAB,0.364441819255759,0.8420978043501169
39,Lattice,Tess,0.2,2,413,COLAB,0.341861731083288,0.8390585807221651
40,Lattice,Tess,0.2,2,413,COLAB,0.35218783351120597,0.8413185639930602
41,Lattice,Tess,0.2,2,413,COLAB,0.33791964777105116,0.8503921399323591
42,Lattice,Tess,0.2,2,413,COLAB,0.32138919514884234,0.8569537393981492
43,Lattice,Tess,0.2,2,413,COLAB,0.3150684931506849,0.8461799517688218
44,Lattice,Tess,0.2,2,413,COLAB,0.34644864588656105,0.8356071894207487
45,Lattice,Tess,0.2,2,413,COLAB,0.3159574468085106,0.8702848260999397
46,Lattice,Tess,0.2,2,413,COLAB,0.32083958020989506,0.8179209345329629
47,Lattice,Tess,0.2,2,413,COLAB,0.3295843520782396,0.8477760062249683
48,Lattice,Tess,0.2,2,413,COLAB,0.36260162601626017,0.817517622944392
49,Lattice,Tess,0.2,2,413,COLAB,0.33296582138919517,0.8533159056332897
50,Lattice,Tess,0.2,2,413,COLAB,0.37809576224545954,0.8409256418313217
1,Lattice,Tess,0.2,2,413,NOLAB,0.31066980814540557,0.8547065500549172
2,Lattice,Tess,0.2,2,413,NOLAB,0.3023110555902561,0.8495087411780986
3,Lattice,Tess,0.2,2,413,NOLAB,0.3368421052631579,0.8487821289244901
4,Lattice,Tess,0.2,2,413,NOLAB,0.3481946624803768,0.8373578481337922
5,Lattice,Tess,0.2,2,413,NOLAB,0.3200782268578879,0.8483884912310479
6,Lattice,Tess,0.2,2,413,NOLAB,0.3305139882888744,0.8523544134976735
7,Lattice,Tess,0.2,2,413,NOLAB,0.3238366571699905,0.8400938286033889
8,Lattice,Tess,0.2,2,413,NOLAB,0.32736318407960197,0.8497473335569791
9,Lattice,Tess,0.2,2,413,NOLAB,0.33003300330033003,0.8498815983293245
10,Lattice,Tess,0.2,2,413,NOLAB,0.32244768547875713,0.8523519876607992
11,Lattice,Tess,0.2,2,413,NOLAB,0.3015394912985274,0.8673394888450509
12,Lattice,Tess,0.2,2,413,NOLAB,0.33983193277310925,0.8639775308651215
13,Lattice,Tess,0.2,2,413,NOLAB,0.3034087073911576,0.8578537065854696
14,Lattice,Tess,0.2,2,413,NOLAB,0.3164274322169059,0.8345684682888767
15,Lattice,Tess,0.2,2,413,NOLAB,0.3272035510462904,0.8497471915291109
16,Lattice,Tess,0.2,2,413,NOLAB,0.3194585448392555,0.8543688159507369
17,Lattice,Tess,0.2,2,413,NOLAB,0.31753102131721284,0.839224796346272
18,Lattice,Tess,0.2,2,413,NOLAB,0.32076090521482453,0.8582494155301185
19,Lattice,Tess,0.2,2,413,NOLAB,0.3162108072048032,0.8581724043538164
20,Lattice,Tess,0.2,2,413,NOLAB,0.32908569608155464,0.8503006708314085
21,Lattice,Tess,0.2,2,413,NOLAB,0.3294871794871795,0.8537118701763766
22,Lattice,Tess,0.2,2,413,NOLAB,0.32710903634544847,0.865847023976914
23,Lattice,Tess,0.2,2,413,NOLAB,0.3081232492997199,0.8554067692563806
24,Lattice,Tess,0.2,2,413,NOLAB,0.32279757901815737,0.8477189301776293
25,Lattice,Tess,0.2,2,413,NOLAB,0.32634032634032634,0.8433880824352168
26,Lattice,Tess,0.2,2,413,NOLAB,0.30766632894292467,0.8630633060701833
27,Lattice,Tess,0.2,2,413,NOLAB,0.3137130130448616,0.8269597919745837
28,Lattice,Tess,0.2,2,413,NOLAB,0.3247753530166881,0.8644612040765045
29,Lattice,Tess,0.2,2,413,NOLAB,0.3101761252446184,0.8684080092905342
30,Lattice,Tess,0.2,2,413,NOLAB,0.32745762711864407,0.8595103744173659
31,Lattice,Tess,0.2,2,413,NOLAB,0.308408215661104,0.839394661609899
32,Lattice,Tess,0.2,2,413,NOLAB,0.3359796760876469,0.8477387440436183
33,Lattice,Tess,0.2,2,413,NOLAB,0.32216250395194435,0.8583575819493366
34,Lattice,Tess,0.2,2,413,NOLAB,0.32736318407960197,0.8497473335569791
35,Lattice,Tess,0.2,2,413,NOLAB,0.3270397842211733,0.8318182938598903
36,Lattice,Tess,0.2,2,413,NOLAB,0.3265573770491803,0.8655679495944971
37,Lattice,Tess,0.2,2,413,NOLAB,0.3,0.8562268489430458
