replica,turn,studies,network,population,sigma,net_size,base_SS,true_model,colab_cond,orig_type,strategy,old_model,selected_model,orig_agents,switch_agents,SS,num_agents,init_g_true,final_g_true,prop_t_mod,switch_testing,switch_changing,switch_true,switch_true_changing,switch_true_rejecting,switch_rep_study,switch_rep,switch_not_rep,switch_all,switch_global,switch_not_global,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_true
1,23,69,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,10,13,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581113801452785,0.0847457627118644,0.0726392251815981,0.0774818401937046,0.0847457627118644,0.0605326876513317,0.0702179176755448,0.0944309927360775,0.0702179176755448,0.0823244552058111,0.062953995157385,0.0532687651331719,0.0677966101694915,0.0605326876513317,0.0847457627118644
1,24,76,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,11,9,1,1,20,1,0,0,0,6,4,1,0,1,0,0,0,7,1,6,0.0556900726392252,0.0847457627118644,0.0726392251815981,0.0774818401937046,0.0823244552058111,0.0605326876513317,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0605326876513317,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.0847457627118644
1,25,77,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,12,10,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.0847457627118644,0.0726392251815981,0.0774818401937046,0.0823244552058111,0.0605326876513317,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0605326876513317,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.0847457627118644
1,26,78,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.0847457627118644,0.0726392251815981,0.0774818401937046,0.0823244552058111,0.0605326876513317,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0605326876513317,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.0847457627118644
1,27,85,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,5,2,1,1,20,1,0,1,1,6,6,0,0,0,6,6,0,6,0,6,0.0556900726392252,0.101694915254237,0.0726392251815981,0.0774818401937046,0.0653753026634383,0.0605326876513317,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0605326876513317,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.101694915254237
1,28,90,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,4,5,1,1,20,1,0,0,0,4,1,1,0,1,1,0,1,7,3,4,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0605326876513317,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0605326876513317,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.101694915254237
1,29,91,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,8,12,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0605326876513317,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0605326876513317,0.0532687651331719,0.0677966101694915,0.0581113801452785,0.101694915254237
1,30,96,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,11,12,1,1,20,1,0,0,0,4,1,2,0,2,0,0,0,6,2,4,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0702179176755448,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0581113801452785,0.0581113801452785,0.0677966101694915,0.0581113801452785,0.101694915254237
1,31,103,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,11,7,1,1,20,1,0,0,0,6,1,0,0,0,2,1,1,6,0,6,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0750605326876513,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0532687651331719,0.0581113801452785,0.0677966101694915,0.0581113801452785,0.101694915254237
1,32,104,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,12,14,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0750605326876513,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0532687651331719,0.0581113801452785,0.0677966101694915,0.0581113801452785,0.101694915254237
1,33,105,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0750605326876513,0.0920096852300242,0.0823244552058111,0.0823244552058111,0.0532687651331719,0.0581113801452785,0.0677966101694915,0.0581113801452785,0.101694915254237
1,34,110,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,10,7,1,1,20,1,0,0,0,4,2,1,0,1,1,1,0,4,0,4,0.0556900726392252,0.101694915254237,0.0702179176755448,0.0750605326876513,0.0702179176755448,0.0581113801452785,0.0823244552058111,0.0920096852300242,0.0823244552058111,0.0774818401937046,0.0532687651331719,0.0556900726392252,0.0677966101694915,0.0581113801452785,0.101694915254237
