replica,turn,studies,network,population,sigma,net_size,base_SS,true_model,colab_cond,orig_type,strategy,old_model,selected_model,orig_agents,switch_agents,SS,num_agents,init_g_true,final_g_true,prop_t_mod,switch_testing,switch_changing,switch_true,switch_true_changing,switch_true_rejecting,switch_rep_study,switch_rep,switch_not_rep,switch_all,switch_global,switch_not_global,prop_1,prop_2,prop_3,prop_4,prop_5,prop_6,prop_7,prop_8,prop_9,prop_10,prop_11,prop_12,prop_13,prop_14,prop_true
1,14,58,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,13,11,1,1,20,1,0,0,0,7,2,0,0,0,0,0,0,7,0,7,0.0702179176755448,0.101694915254237,0.0799031476997579,0.0774818401937046,0.0823244552058111,0.0823244552058111,0.062953995157385,0.0581113801452785,0.0823244552058111,0.0677966101694915,0.062953995157385,0.0774818401937046,0.0581113801452785,0.036319612590799,0.101694915254237
1,15,59,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,13,14,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0799031476997579,0.0774818401937046,0.0823244552058111,0.0823244552058111,0.062953995157385,0.0581113801452785,0.0823244552058111,0.0677966101694915,0.062953995157385,0.0774818401937046,0.0581113801452785,0.036319612590799,0.101694915254237
1,16,67,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,7,10,1,1,20,1,0,0,0,7,2,1,0,1,1,0,1,7,0,7,0.0702179176755448,0.101694915254237,0.0799031476997579,0.0774818401937046,0.0799031476997579,0.0823244552058111,0.0605326876513317,0.0581113801452785,0.0799031476997579,0.0750605326876513,0.062953995157385,0.0774818401937046,0.0581113801452785,0.036319612590799,0.101694915254237
1,17,72,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,3,8,1,1,20,1,0,0,0,4,1,1,0,1,0,0,0,6,2,4,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0799031476997579,0.0605326876513317,0.062953995157385,0.0799031476997579,0.0750605326876513,0.062953995157385,0.0774818401937046,0.0581113801452785,0.036319612590799,0.101694915254237
1,18,73,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,9,11,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0799031476997579,0.0605326876513317,0.062953995157385,0.0799031476997579,0.0750605326876513,0.062953995157385,0.0774818401937046,0.0581113801452785,0.036319612590799,0.101694915254237
1,19,78,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,6,14,1,1,20,1,0,0,0,4,1,1,0,1,0,0,0,5,1,4,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0605326876513317,0.062953995157385,0.0799031476997579,0.0726392251815981,0.062953995157385,0.0774818401937046,0.0581113801452785,0.0411622276029056,0.101694915254237
1,20,79,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,4,7,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0605326876513317,0.062953995157385,0.0799031476997579,0.0726392251815981,0.062953995157385,0.0774818401937046,0.0581113801452785,0.0411622276029056,0.101694915254237
1,21,86,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,11,7,1,1,20,1,0,0,0,6,3,1,0,1,0,0,0,6,0,6,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0774818401937046,0.0726392251815981,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,22,87,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,2,11,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0774818401937046,0.0726392251815981,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,23,88,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,12,13,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0774818401937046,0.0726392251815981,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,24,89,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0774818401937046,0.0726392251815981,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,25,90,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,14,13,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702179176755448,0.101694915254237,0.0774818401937046,0.0774818401937046,0.0799031476997579,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0774818401937046,0.0726392251815981,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,26,95,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,3,5,1,1,20,1,0,0,0,4,3,1,0,1,0,0,0,5,1,4,0.0677966101694915,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0605326876513317,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,27,96,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,9,11,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677966101694915,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0605326876513317,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,28,97,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,11,13,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677966101694915,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0605326876513317,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,29,98,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,2,12,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0677966101694915,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0605326876513317,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,30,99,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,7,6,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677966101694915,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0605326876513317,0.0774818401937046,0.0702179176755448,0.0605326876513317,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,31,106,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,8,12,1,1,20,1,0,0,0,6,2,0,0,0,1,1,0,6,0,6,0.0677966101694915,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0556900726392252,0.0774818401937046,0.0702179176755448,0.0581113801452785,0.0823244552058111,0.0581113801452785,0.0411622276029056,0.101694915254237
1,32,115,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,12,9,1,1,20,1,0,0,0,8,3,2,0,2,0,0,0,8,0,8,0.062953995157385,0.101694915254237,0.0750605326876513,0.0774818401937046,0.0895883777239709,0.0774818401937046,0.0677966101694915,0.0532687651331719,0.0871670702179177,0.0702179176755448,0.0581113801452785,0.0799031476997579,0.0581113801452785,0.0411622276029056,0.101694915254237
1,33,120,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,8,4,1,1,20,1,0,0,0,4,3,1,0,1,1,1,0,4,0,4,0.062953995157385,0.101694915254237,0.0750605326876513,0.0871670702179177,0.0895883777239709,0.0726392251815981,0.0677966101694915,0.0484261501210654,0.0871670702179177,0.0702179176755448,0.0581113801452785,0.0799031476997579,0.0581113801452785,0.0411622276029056,0.101694915254237
1,34,126,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,10,8,1,1,20,1,0,0,0,5,4,0,0,0,2,2,0,6,1,5,0.0605326876513317,0.101694915254237,0.0750605326876513,0.0871670702179177,0.0895883777239709,0.0726392251815981,0.0677966101694915,0.0605326876513317,0.0871670702179177,0.062953995157385,0.0581113801452785,0.0774818401937046,0.0581113801452785,0.0411622276029056,0.101694915254237
1,35,132,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,6,8,1,1,20,1,0,0,0,5,4,0,0,0,0,0,0,6,1,5,0.0605326876513317,0.101694915254237,0.0726392251815981,0.0871670702179177,0.0895883777239709,0.0702179176755448,0.0677966101694915,0.0726392251815981,0.0847457627118644,0.062953995157385,0.0556900726392252,0.0750605326876513,0.0581113801452785,0.0411622276029056,0.101694915254237
1,36,137,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,14,8,1,1,20,1,0,0,0,4,2,1,0,1,2,2,0,5,1,4,0.0605326876513317,0.101694915254237,0.0726392251815981,0.0871670702179177,0.0895883777239709,0.0702179176755448,0.0677966101694915,0.0799031476997579,0.0847457627118644,0.062953995157385,0.0556900726392252,0.0750605326876513,0.0581113801452785,0.0338983050847458,0.101694915254237
1,37,140,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,1,8,1,1,20,1,0,0,0,2,1,0,0,0,0,0,0,5,3,2,0.0581113801452785,0.101694915254237,0.0726392251815981,0.0871670702179177,0.0895883777239709,0.0702179176755448,0.0677966101694915,0.0847457627118644,0.0823244552058111,0.062953995157385,0.0556900726392252,0.0750605326876513,0.0581113801452785,0.0338983050847458,0.101694915254237
1,38,148,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,5,2,1,1,20,1,0,1,1,7,7,0,0,0,2,2,0,7,0,7,0.0556900726392252,0.121065375302663,0.0726392251815981,0.0847457627118644,0.0823244552058111,0.0702179176755448,0.0677966101694915,0.0847457627118644,0.0799031476997579,0.062953995157385,0.0556900726392252,0.0702179176755448,0.0581113801452785,0.0338983050847458,0.121065375302663
1,39,149,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,3,6,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556900726392252,0.121065375302663,0.0726392251815981,0.0847457627118644,0.0823244552058111,0.0702179176755448,0.0677966101694915,0.0847457627118644,0.0799031476997579,0.062953995157385,0.0556900726392252,0.0702179176755448,0.0581113801452785,0.0338983050847458,0.121065375302663
1,40,157,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,11,13,1,1,20,1,0,0,0,7,2,0,0,0,2,1,1,7,0,7,0.0556900726392252,0.121065375302663,0.0726392251815981,0.0823244552058111,0.0823244552058111,0.0702179176755448,0.0677966101694915,0.0847457627118644,0.0799031476997579,0.062953995157385,0.0508474576271186,0.0702179176755448,0.0653753026634383,0.0338983050847458,0.121065375302663
1,41,163,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,13,9,1,1,20,1,0,0,0,5,4,0,0,0,0,0,0,6,1,5,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0823244552058111,0.0823244552058111,0.0677966101694915,0.0677966101694915,0.0823244552058111,0.0920096852300242,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.0338983050847458,0.121065375302663
1,42,171,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,9,4,1,1,20,1,0,0,0,7,5,0,0,0,2,2,0,7,0,7,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.062953995157385,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.0314769975786925,0.121065375302663
1,43,172,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,5,9,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.062953995157385,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.0314769975786925,0.121065375302663
1,44,173,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.062953995157385,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.0314769975786925,0.121065375302663
1,45,174,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,9,3,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.062953995157385,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.0314769975786925,0.121065375302663
1,46,180,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,6,14,1,1,20,1,0,0,0,5,1,2,0,2,1,1,0,6,1,5,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.0581113801452785,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.036319612590799,0.121065375302663
1,47,181,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,7,10,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.0581113801452785,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.036319612590799,0.121065375302663
1,48,182,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,3,6,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532687651331719,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0823244552058111,0.0581113801452785,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.062953995157385,0.036319612590799,0.121065375302663
1,49,189,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,14,13,1,1,20,1,0,0,0,6,4,0,0,0,1,1,0,6,0,6,0.0508474576271186,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0799031476997579,0.0556900726392252,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.0750605326876513,0.0314769975786925,0.121065375302663
1,50,190,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0.121065375302663,0.0726392251815981,0.0968523002421307,0.0799031476997579,0.0556900726392252,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.0750605326876513,0.0314769975786925,0.121065375302663
1,51,196,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,1,20,1,1,0,0,5,5,0,0,0,0,0,0,6,1,5,0.0508474576271186,0.11864406779661,0.0677966101694915,0.0944309927360775,0.0944309927360775,0.0508474576271186,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.0750605326876513,0.0314769975786925,0.11864406779661
1,52,197,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,2,5,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0508474576271186,0.11864406779661,0.0677966101694915,0.0944309927360775,0.0944309927360775,0.0508474576271186,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.062953995157385,0.0508474576271186,0.0677966101694915,0.0750605326876513,0.0314769975786925,0.11864406779661
1,53,204,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,13,10,1,1,20,1,0,0,0,6,2,1,0,1,0,0,0,6,0,6,0.0484261501210654,0.11864406779661,0.0677966101694915,0.0944309927360775,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0702179176755448,0.0508474576271186,0.0677966101694915,0.0726392251815981,0.0314769975786925,0.11864406779661
1,54,205,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,5,8,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484261501210654,0.11864406779661,0.0677966101694915,0.0944309927360775,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0702179176755448,0.0508474576271186,0.0677966101694915,0.0726392251815981,0.0314769975786925,0.11864406779661
1,55,211,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,13,10,1,1,20,1,0,0,0,5,3,0,0,0,1,1,0,5,0,5,0.0460048426150121,0.11864406779661,0.0677966101694915,0.0920096852300242,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0799031476997579,0.0508474576271186,0.0677966101694915,0.0677966101694915,0.0314769975786925,0.11864406779661
1,56,212,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,7,9,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11864406779661,0.0677966101694915,0.0920096852300242,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0799031476997579,0.0508474576271186,0.0677966101694915,0.0677966101694915,0.0314769975786925,0.11864406779661
1,57,213,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,4,5,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11864406779661,0.0677966101694915,0.0920096852300242,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0799031476997579,0.0508474576271186,0.0677966101694915,0.0677966101694915,0.0314769975786925,0.11864406779661
1,58,214,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,1,6,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11864406779661,0.0677966101694915,0.0920096852300242,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0799031476997579,0.0508474576271186,0.0677966101694915,0.0677966101694915,0.0314769975786925,0.11864406779661
1,59,215,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,9,12,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11864406779661,0.0677966101694915,0.0920096852300242,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0799031476997579,0.0508474576271186,0.0677966101694915,0.0677966101694915,0.0314769975786925,0.11864406779661
1,60,216,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,9,12,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.11864406779661,0.0677966101694915,0.0920096852300242,0.0944309927360775,0.0484261501210654,0.0677966101694915,0.0823244552058111,0.0847457627118644,0.0799031476997579,0.0508474576271186,0.0677966101694915,0.0677966101694915,0.0314769975786925,0.11864406779661
1,61,223,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,4,7,1,1,20,1,0,0,0,6,5,1,1,0,1,0,1,6,0,6,0.0460048426150121,0.116222760290557,0.0653753026634383,0.0895883777239709,0.0944309927360775,0.0484261501210654,0.0823244552058111,0.0823244552058111,0.0823244552058111,0.0799031476997579,0.0508474576271186,0.0653753026634383,0.0653753026634383,0.0314769975786925,0.116222760290557
1,62,224,Small,Bo,0.2,413,20,2,NOLAB,Bo,neighbor,5,14,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.116222760290557,0.0653753026634383,0.0895883777239709,0.0944309927360775,0.0484261501210654,0.0823244552058111,0.0823244552058111,0.0823244552058111,0.0799031476997579,0.0508474576271186,0.0653753026634383,0.0653753026634383,0.0314769975786925,0.116222760290557
1,63,225,Small,Bo,0.2,413,20,2,NOLAB,Bo,research,3,6,1,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.116222760290557,0.0653753026634383,0.0895883777239709,0.0944309927360775,0.0484261501210654,0.0823244552058111,0.0823244552058111,0.0823244552058111,0.0799031476997579,0.0508474576271186,0.0653753026634383,0.0653753026634383,0.0314769975786925,0.116222760290557
1,64,226,Small,Bo,0.2,413,20,2,NOLAB,Mave,neighbor,2,9,1,0,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0460048426150121,0.116222760290557,0.0653753026634383,0.0895883777239709,0.0944309927360775,0.0484261501210654,0.0823244552058111,0.0823244552058111,0.0823244552058111,0.0799031476997579,0.0508474576271186,0.0653753026634383,0.0653753026634383,0.0314769975786925,0.116222760290557
