replica,turn,population,sigma,network,base_SS,true_model,modelcompare,orig_type,selected_model,prop_t_mod,old_model,init_g_true,final_g,final_g_true,replicated
1,396,All,0.2,None,100,2,5,2,4,0,2,1,4,0,0
1,397,All,0.2,None,100,2,5,3,8,0,4,0,4,0,0
1,398,All,0.2,None,100,2,5,1,8,0,4,0,4,0,1
1,399,All,0.2,None,100,2,5,2,2,1,4,0,2,1,0
1,400,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,401,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,402,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,403,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,404,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,405,All,0.2,None,100,2,5,1,4,0,2,1,4,0,0
1,406,All,0.2,None,100,2,5,2,3,0,4,0,4,0,0
1,407,All,0.2,None,100,2,5,3,7,0,4,0,4,0,0
1,408,All,0.2,None,100,2,5,4,13,0,4,0,4,0,0
1,409,All,0.2,None,100,2,5,3,9,0,4,0,4,0,0
1,410,All,0.2,None,100,2,5,2,2,1,4,0,2,1,0
1,411,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,412,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,413,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,414,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,415,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,416,All,0.2,None,100,2,5,1,10,0,2,1,2,1,1
1,417,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,418,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,419,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,420,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,421,All,0.2,None,100,2,5,3,5,0,2,1,5,0,0
1,422,All,0.2,None,100,2,5,3,2,1,5,0,2,1,0
1,423,All,0.2,None,100,2,5,3,5,0,2,1,5,0,0
1,424,All,0.2,None,100,2,5,4,7,0,5,0,7,0,0
1,425,All,0.2,None,100,2,5,2,5,0,7,0,5,0,0
1,426,All,0.2,None,100,2,5,1,7,0,5,0,5,0,1
1,427,All,0.2,None,100,2,5,1,7,0,5,0,5,0,1
1,428,All,0.2,None,100,2,5,4,14,0,5,0,5,0,0
1,429,All,0.2,None,100,2,5,2,1,0,5,0,5,0,0
1,430,All,0.2,None,100,2,5,4,1,0,5,0,5,0,0
1,431,All,0.2,None,100,2,5,1,1,0,5,0,5,0,1
1,432,All,0.2,None,100,2,5,1,1,0,5,0,5,0,1
1,433,All,0.2,None,100,2,5,1,1,0,5,0,5,0,1
1,434,All,0.2,None,100,2,5,2,7,0,5,0,5,0,0
1,435,All,0.2,None,100,2,5,2,7,0,5,0,5,0,0
1,436,All,0.2,None,100,2,5,4,12,0,5,0,5,0,0
1,437,All,0.2,None,100,2,5,3,2,1,5,0,2,1,0
1,438,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,439,All,0.2,None,100,2,5,4,1,0,2,1,2,1,0
1,440,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,441,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,442,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,443,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,444,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,445,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,446,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,447,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,448,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,449,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,450,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,451,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,452,All,0.2,None,100,2,5,4,13,0,2,1,2,1,0
1,453,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,454,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,455,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,456,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,457,All,0.2,None,100,2,5,1,6,0,2,1,2,1,1
1,458,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,459,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,460,All,0.2,None,100,2,5,1,8,0,2,1,2,1,1
1,461,All,0.2,None,100,2,5,1,8,0,2,1,2,1,1
1,462,All,0.2,None,100,2,5,1,8,0,2,1,2,1,1
1,463,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,464,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,465,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,466,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,467,All,0.2,None,100,2,5,1,8,0,2,1,2,1,1
1,468,All,0.2,None,100,2,5,1,8,0,2,1,2,1,1
1,469,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,470,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,471,All,0.2,None,100,2,5,1,10,0,2,1,2,1,1
1,472,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,473,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,474,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,475,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,476,All,0.2,None,100,2,5,1,10,0,2,1,2,1,1
1,477,All,0.2,None,100,2,5,1,10,0,2,1,2,1,1
1,478,All,0.2,None,100,2,5,4,7,0,2,1,7,0,0
1,479,All,0.2,None,100,2,5,3,4,0,7,0,4,0,0
1,480,All,0.2,None,100,2,5,4,14,0,4,0,4,0,0
1,481,All,0.2,None,100,2,5,4,14,0,4,0,4,0,0
1,482,All,0.2,None,100,2,5,3,7,0,4,0,4,0,0
1,483,All,0.2,None,100,2,5,2,2,1,4,0,2,1,0
1,484,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,485,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,486,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,487,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,488,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,489,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,490,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,491,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,492,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,493,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,494,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,495,All,0.2,None,100,2,5,1,3,0,2,1,2,1,1
1,496,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,497,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,498,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,499,All,0.2,None,100,2,5,1,4,0,2,1,4,0,0
1,500,All,0.2,None,100,2,5,2,2,1,4,0,2,1,0
1,501,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,502,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,503,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,504,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,505,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,506,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,507,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,508,All,0.2,None,100,2,5,2,4,0,2,1,4,0,0
1,509,All,0.2,None,100,2,5,1,2,1,4,0,2,1,0
1,510,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,511,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,512,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,513,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,514,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,515,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,516,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,517,All,0.2,None,100,2,5,1,11,0,2,1,2,1,1
1,518,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,519,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,520,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,521,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,522,All,0.2,None,100,2,5,1,10,0,2,1,2,1,1
1,523,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,524,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,525,All,0.2,None,100,2,5,1,8,0,2,1,2,1,1
1,526,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,527,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,528,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,529,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,530,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,531,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,532,All,0.2,None,100,2,5,4,9,0,2,1,2,1,0
1,533,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,534,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,535,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,536,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,537,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,538,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,539,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,540,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,541,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,542,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,543,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,544,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,545,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,546,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,547,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,548,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,549,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,550,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,551,All,0.2,None,100,2,5,3,5,0,2,1,5,0,0
1,552,All,0.2,None,100,2,5,3,2,1,5,0,2,1,0
1,553,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,554,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,555,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,556,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,557,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,558,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,559,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,560,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,561,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,562,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,563,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,564,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,565,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,566,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,567,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,568,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,569,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,570,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,571,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,572,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,573,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,574,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,575,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,576,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,577,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,578,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,579,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,580,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,581,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,582,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,583,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,584,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,585,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,586,All,0.2,None,100,2,5,4,1,0,2,1,2,1,0
1,587,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,588,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,589,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,590,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,591,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,592,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,593,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,594,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,595,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,596,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,597,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,598,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,599,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,600,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,601,All,0.2,None,100,2,5,1,10,0,2,1,2,1,1
1,602,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,603,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,604,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,605,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,606,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,607,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,608,All,0.2,None,100,2,5,1,12,0,2,1,2,1,1
1,609,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,610,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,611,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,612,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,613,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,614,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,615,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,616,All,0.2,None,100,2,5,1,6,0,2,1,2,1,1
1,617,All,0.2,None,100,2,5,1,6,0,2,1,2,1,1
1,618,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,619,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,620,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,621,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,622,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,623,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,624,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,625,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,626,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,627,All,0.2,None,100,2,5,3,5,0,2,1,5,0,0
1,628,All,0.2,None,100,2,5,4,11,0,5,0,5,0,0
1,629,All,0.2,None,100,2,5,4,8,0,5,0,8,0,0
1,630,All,0.2,None,100,2,5,4,5,0,8,0,5,0,0
1,631,All,0.2,None,100,2,5,3,2,1,5,0,2,1,0
1,632,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,633,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,634,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,635,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,636,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,637,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,638,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,639,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,640,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,641,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,642,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,643,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,644,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,645,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,646,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,647,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,648,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,649,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,650,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,651,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,652,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,653,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,654,All,0.2,None,100,2,5,4,13,0,2,1,2,1,0
1,655,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,656,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,657,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,658,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,659,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,660,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,661,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,662,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,663,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,664,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,665,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,666,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,667,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,668,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,669,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,670,All,0.2,None,100,2,5,4,9,0,2,1,2,1,0
1,671,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,672,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,673,All,0.2,None,100,2,5,1,5,0,2,1,5,0,0
1,674,All,0.2,None,100,2,5,3,2,1,5,0,2,1,0
1,675,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,676,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,677,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,678,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,679,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,680,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,681,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,682,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,683,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,684,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,685,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,686,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,687,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,688,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,689,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,690,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,691,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,692,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,693,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,694,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,695,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,696,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,697,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,698,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,699,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,700,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,701,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,702,All,0.2,None,100,2,5,4,10,0,2,1,2,1,0
1,703,All,0.2,None,100,2,5,4,1,0,2,1,2,1,0
1,704,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,705,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,706,All,0.2,None,100,2,5,4,4,0,2,1,2,1,0
1,707,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,708,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,709,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,710,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,711,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,712,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,713,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,714,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,715,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,716,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,717,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,718,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,719,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,720,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,721,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,722,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,723,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,724,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,725,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,726,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,727,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,728,All,0.2,None,100,2,5,4,1,0,2,1,2,1,0
1,729,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,730,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,731,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,732,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,733,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,734,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,735,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,736,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,737,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,738,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,739,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,740,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,741,All,0.2,None,100,2,5,4,5,0,2,1,2,1,0
1,742,All,0.2,None,100,2,5,4,1,0,2,1,2,1,0
1,743,All,0.2,None,100,2,5,4,6,0,2,1,2,1,0
1,744,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,745,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,746,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,747,All,0.2,None,100,2,5,1,4,0,2,1,2,1,1
1,748,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,749,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,750,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,751,All,0.2,None,100,2,5,4,4,0,2,1,4,0,0
1,752,All,0.2,None,100,2,5,3,8,0,4,0,8,0,0
1,753,All,0.2,None,100,2,5,3,12,0,8,0,8,0,0
1,754,All,0.2,None,100,2,5,4,2,1,8,0,2,1,0
1,755,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,756,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,757,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,758,All,0.2,None,100,2,5,4,9,0,2,1,2,1,0
1,759,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,760,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,761,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,762,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,763,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,764,All,0.2,None,100,2,5,4,7,0,2,1,2,1,0
1,765,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,766,All,0.2,None,100,2,5,1,7,0,2,1,2,1,1
1,767,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,768,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,769,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,770,All,0.2,None,100,2,5,4,11,0,2,1,2,1,0
1,771,All,0.2,None,100,2,5,1,11,0,2,1,2,1,1
1,772,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,773,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,774,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,775,All,0.2,None,100,2,5,4,3,0,2,1,2,1,0
1,776,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,777,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,778,All,0.2,None,100,2,5,4,8,0,2,1,2,1,0
1,779,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,780,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,781,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,782,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,783,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,784,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,785,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,786,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,787,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,788,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,789,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,790,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,791,All,0.2,None,100,2,5,1,5,0,2,1,2,1,1
1,792,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,793,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,794,All,0.2,None,100,2,5,1,1,0,2,1,2,1,1
1,795,All,0.2,None,100,2,5,4,12,0,2,1,2,1,0
1,796,All,0.2,None,100,2,5,2,1,0,2,1,2,1,0
1,797,All,0.2,None,100,2,5,4,14,0,2,1,2,1,0
1,798,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,799,All,0.2,None,100,2,5,1,14,0,2,1,2,1,1
1,800,All,0.2,None,100,2,5,2,4,0,2,1,2,1,0
1,801,All,0.2,None,100,2,5,3,5,0,2,1,2,1,0
1,802,All,0.2,None,100,2,5,3,5,0,2,1,5,0,0
1,803,All,0.2,None,100,2,5,4,7,0,5,0,5,0,0
1,804,All,0.2,None,100,2,5,3,2,1,5,0,2,1,0
